NAME,YEAR,MONTH,DAY,PERIOD,1,2,3,4,5,6,7,8,9,10
Salto_Sim,2019,4,1,1,1011.992537,572.6318416,752.1488326,2270.225425,1842.047962,387.2743418,894.8740142,782.9934542,379.6931328,1242.591995
Salto_Sim,2019,4,8,1,1010.642115,890.8049427,1689.476116,3424.266695,1789.071878,820.9965272,852.0739951,417.5466945,530.3206693,2161.441532
Salto_Sim,2019,4,15,1,1250.366726,737.2441039,1336.086251,3799.872083,3539.737773,1012.695149,1200.962537,330.7395135,1216.61032,2031.73577
Salto_Sim,2019,4,22,1,1140.587785,3677.81863,3272.708143,1380.70715,5411.488301,521.1374546,766.7116948,1710.177779,4066.584053,863.8901152
Salto_Sim,2019,4,29,1,1270.687781,1115.231742,3560.680296,2158.485364,2170.132767,894.199648,3181.131162,3583.181807,3389.211658,654.0178858
Salto_Sim,2019,5,6,1,1894.501572,1405.309502,3521.56665,3083.606177,883.3165163,1132.878488,2618.145538,2201.2521,1662.137672,3083.618205
Salto_Sim,2019,5,13,1,2014.456415,1510.345233,2059.696431,2438.928409,1144.252542,3659.441811,3807.589469,3919.40882,948.2143873,4134.838801
Salto_Sim,2019,5,20,1,2143.011381,902.5532895,1809.75405,1599.520015,1334.756797,1188.719568,5622.226243,4882.821141,883.309499,2954.272155
Salto_Sim,2019,5,27,1,2305.939195,1267.066899,1119.166717,1250.724142,1737.468875,3492.111246,8188.460406,3083.67106,474.4271653,4203.814991
Salto_Sim,2019,6,3,1,1254.007439,954.2422991,1639.596455,882.7209683,1845.0062,881.9090275,6683.629752,1296.160571,878.8992289,5299.43201
Salto_Sim,2019,6,10,1,806.9331402,1075.794242,2756.879333,582.5632653,2016.114684,473.5805008,2683.944477,3835.028801,787.7422247,3597.846876
Salto_Sim,2019,6,17,1,759.4410459,1200.045003,1265.166609,603.1474846,514.4934474,489.0308771,2267.260037,2757.392124,1942.273711,4231.209332
Salto_Sim,2019,6,24,1,789.5465777,1270.177857,1761.665,1608.932822,831.1507466,717.8185785,841.5618843,3633.531131,976.5842607,3954.33195
Salto_Sim,2019,7,1,1,613.3663025,643.355765,1806.022273,2289.321666,569.4451861,705.9911288,1753.944258,5230.442403,2733.54079,5952.246997
Salto_Sim,2019,7,8,1,2224.793225,2152.752196,1024.879432,3195.252606,433.1959138,838.0786616,894.6240075,3236.181087,2174.93645,4656.22248
Salto_Sim,2019,7,15,1,4125.748116,1177.526834,1262.207741,3519.496695,973.0049795,1118.915373,1168.213832,4004.667196,3096.80268,2016.353969
Salto_Sim,2019,7,22,1,4649.134948,1300.218398,2134.933798,2575.379661,1284.973339,1630.85324,407.3937222,3273.149777,3483.487711,1378.856782
Salto_Sim,2019,7,29,1,3022.464658,1781.65988,1959.252809,1776.130735,2789.116179,1305.937118,529.4388364,2650.114758,3454.688745,1603.126162
Salto_Sim,2019,8,5,1,1725.188875,1954.964863,3931.600855,1828.108809,2334.495955,1957.759612,1300.971304,1377.018628,1516.045677,1728.18068
Salto_Sim,2019,8,12,1,2418.130221,608.5012118,3749.949704,1106.817033,2936.411778,2255.044326,1342.494194,1035.899032,1888.216887,890.4946364
Salto_Sim,2019,8,19,1,2860.481906,720.3199572,3465.105633,667.9831771,3184.421519,1879.259397,1346.827952,937.6559168,2854.583054,1016.689942
Salto_Sim,2019,8,26,1,1647.089011,369.0100079,1973.79989,873.7914817,3117.959392,1888.959686,1765.564055,450.7844603,2799.636357,636.268134
Salto_Sim,2019,9,2,1,1746.062723,765.5555648,1931.228104,2886.895188,4084.912825,2067.411409,1787.863914,501.1202728,4108.420518,1410.500968
Salto_Sim,2019,9,9,1,2086.256161,947.4697549,2778.021907,1760.647309,1988.122122,1715.251701,2193.704187,413.3800317,3655.63803,1398.913631
Salto_Sim,2019,9,16,1,3664.654818,765.455935,2510.47882,3791.347496,3157.655456,1545.260923,3409.958183,469.6253773,5738.889806,1818.114827
Salto_Sim,2019,9,23,1,6000.040829,747.156668,3663.362939,5057.929998,2285.501697,2196.242165,1764.39457,621.0190679,4107.325806,3922.368015
Salto_Sim,2019,9,30,1,6758.11958,1573.320314,4462.546746,4017.647855,3723.86256,1580.770128,1838.12543,414.9966607,4593.414372,4823.816158
Salto_Sim,2019,10,7,1,6518.659928,2930.437009,6524.765314,2523.345619,3297.410936,2205.496889,1401.608879,487.5798727,3738.206308,5990.99085
Salto_Sim,2019,10,14,1,9221.263947,2309.788452,4878.165859,1436.323896,1412.479571,2846.634656,1406.934669,819.6199077,3870.446857,7602.92738
Salto_Sim,2019,10,21,1,6496.61878,3750.064588,5692.687171,1001.762342,2094.313723,5708.43864,1265.754371,618.6649606,5948.469333,7872.976419
Salto_Sim,2019,10,28,1,8224.57209,1795.202936,4324.965081,1158.292244,3148.054483,6574.060122,3905.259102,605.601129,4151.464925,3997.822889
Salto_Sim,2019,11,4,1,5425.933155,1519.458028,4264.712187,1041.862471,2621.879096,2829.572041,2772.35698,867.7025222,1282.502313,1923.647292
Salto_Sim,2019,11,11,1,4292.411284,3630.34589,1369.332651,1312.251111,2335.166388,2303.187929,2089.75578,445.7348795,2302.159559,1976.989136
Salto_Sim,2019,11,18,1,2777.266429,4380.964665,1555.142363,1493.067759,1517.748698,1468.886256,4219.66049,462.4440409,3905.588549,2126.808648
Salto_Sim,2019,11,25,1,4343.783987,9382.135172,1627.895578,619.95125,998.9465937,1385.231346,4315.587047,456.5225636,5480.937706,2869.632905
Salto_Sim,2019,12,2,1,3849.810672,10180.89815,441.1789357,709.3128035,615.3765347,2814.0195,2433.887242,371.0322346,4240.655674,2079.377692
Salto_Sim,2019,12,9,1,2736.216304,4800.986535,341.1879449,1494.816749,451.8422192,2464.238281,1238.17174,486.0270172,3131.395883,1885.635552
Salto_Sim,2019,12,16,1,3670.716473,2223.363352,381.8312936,886.5696019,548.0108281,847.9763156,590.0325929,461.3852203,1764.495457,1806.832645
Salto_Sim,2019,12,23,1,2632.324395,4246.716726,238.1671429,1036.451512,262.270736,586.5260751,1442.14362,925.2397328,1619.364455,954.8778411
Salto_Sim,2019,12,30,1,2530.294888,3053.602227,301.8909579,519.2603798,228.5349425,505.6672549,1341.161494,998.7523356,1721.398276,574.8563721
Salto_Sim,2020,1,6,1,2436.317501,1891.750339,283.7060908,652.8075648,262.1566963,483.1587378,2114.414244,1046.346162,1334.243661,529.6763064
Salto_Sim,2020,1,13,1,1077.423889,1898.55812,489.0045649,2104.357514,243.52448,823.4030039,2831.068157,386.5328312,1456.088714,487.4464613
Salto_Sim,2020,1,20,1,655.3755389,2570.210624,285.0165388,1123.059495,559.427487,887.5312039,1858.843659,342.9141739,688.0170253,407.4533861
Salto_Sim,2020,1,27,1,429.2472265,1308.086278,156.6290282,1034.339638,1023.09248,845.5664747,1708.441644,302.7928292,684.0255996,251.3305464
Salto_Sim,2020,2,3,1,283.2436745,1013.630692,235.5692531,492.2676199,756.5662715,3169.26447,2926.200112,374.5516672,494.8783872,281.739853
Salto_Sim,2020,2,10,1,487.7711507,1319.556062,256.4103844,692.4404754,1677.214819,2093.203114,1074.312841,327.8647417,472.2150187,330.518257
Salto_Sim,2020,2,17,1,1727.590058,1169.853568,254.6631279,423.4110417,1630.003676,1623.869809,1741.302809,354.5918313,720.0878109,284.3971
Salto_Sim,2020,2,24,1,2953.89269,977.7932718,287.7701601,1015.24124,1286.003406,1312.883295,1061.434106,761.0278223,1257.838706,642.4254266
Salto_Sim,2020,3,2,1,2019.71436,1438.203918,269.8971634,440.0162757,1218.023931,1294.296482,1051.693619,1293.106806,1670.976728,927.0709753
Salto_Sim,2020,3,9,1,1796.493923,2053.531148,206.0577341,317.9267235,440.2468599,828.912603,1441.722304,1403.653813,1610.263622,1832.939828
Salto_Sim,2020,3,16,1,2394.470432,1683.24432,203.298905,404.2244095,417.7388954,440.4498524,1680.890111,1430.842676,2542.745992,1221.658518
Salto_Sim,2020,3,23,1,2247.217371,1199.948553,212.5415636,403.9202388,433.1546222,479.426731,1887.148823,738.8691712,1012.482664,899.6403289
Salto_Sim,2020,3,30,1,4493.547054,2565.628548,292.8699639,276.5817857,1260.608933,1213.331656,3053.964304,627.9879367,1014.314145,1231.47888
Salto_Sim,2020,4,6,1,1314.86484,3906.577332,265.1083745,287.5202713,4525.92698,849.4908686,2661.968043,428.8619948,2071.566474,1408.143777
Salto_Sim,2020,4,13,1,1876.747706,2572.835668,269.6907456,251.4230137,2789.746892,1280.118436,5546.067283,514.1672922,1005.211048,675.4873339
Salto_Sim,2020,4,20,1,2916.026037,783.7468944,215.6335293,599.5133713,2604.494681,1276.353251,8398.77047,1656.61302,866.6763168,1243.65848
Salto_Sim,2020,4,27,1,9083.915928,1010.407445,148.8719283,1814.279834,2604.347032,805.1788902,6025.59671,9209.602418,642.9006257,993.3939696
Salto_Sim,2020,5,4,1,11865.51481,2399.888027,173.760287,1416.17951,1820.64302,1599.984954,4853.066618,5964.974747,884.2723738,1685.766079
Salto_Sim,2020,5,11,1,9962.077097,2555.733715,183.2025613,613.7325793,627.5660328,2937.113674,3624.417398,3156.342024,511.3927076,1443.765687
Salto_Sim,2020,5,18,1,10721.99875,4996.685285,236.595846,860.1891295,4141.962948,5852.784549,1425.069041,1838.914967,241.0127653,2078.292521
Salto_Sim,2020,5,25,1,7052.607632,4147.845696,151.9524599,1802.432514,4936.363453,4035.075468,3690.340723,2258.839943,415.7162911,4630.247599
Salto_Sim,2020,6,1,1,5603.405827,4698.57364,141.9677648,3101.867639,4284.311255,4885.482948,2774.049802,2678.212186,709.7683511,4603.027713
Salto_Sim,2020,6,8,1,3627.942622,4306.533862,197.8530956,3852.115842,4115.849582,2591.366383,3102.280861,6191.246483,2418.37984,2097.855156
Salto_Sim,2020,6,15,1,3305.023537,7970.700289,439.9990377,4369.028913,3052.402477,3753.995877,6388.778523,7052.110682,3882.245391,832.4486082
Salto_Sim,2020,6,22,1,3036.024234,4316.848975,345.4633445,1588.71742,1680.055292,6128.026712,6197.196545,5312.111883,1562.460272,1432.997424
Salto_Sim,2020,6,29,1,2302.160982,5345.907847,439.3697141,618.564783,1187.755564,4778.338005,5491.520463,4775.201724,2632.89763,853.5967977
Salto_Sim,2020,7,6,1,2125.074596,1896.314688,734.3267537,799.1988555,2263.758775,6159.225503,3805.357529,4749.369692,2754.574106,1452.029332
Salto_Sim,2020,7,13,1,883.7175566,2785.613453,987.262823,773.9888209,2082.681928,8311.74541,3726.45394,6070.647531,3461.588164,2020.192881
Salto_Sim,2020,7,20,1,1014.476285,2114.22547,744.6993719,1679.385315,1675.966999,7600.770273,2153.697027,5165.228857,4078.462638,1409.32302
Salto_Sim,2020,7,27,1,678.8337551,1759.969343,2317.116605,1726.556844,2302.877094,6027.583069,800.6632563,3882.443324,3250.089684,996.7740346
Salto_Sim,2020,8,3,1,832.2527145,1796.044064,2213.939134,1603.165137,1832.590104,8089.471021,402.1606551,3800.544356,1816.929553,1173.827833
Salto_Sim,2020,8,10,1,707.3114545,3460.709465,2747.411494,1238.935983,1469.943389,9394.467401,1353.406498,1272.142778,753.9023398,1604.713405
Salto_Sim,2020,8,17,1,1825.965926,4075.601141,2175.261439,2282.77266,719.9644581,7703.560032,1171.108032,991.6416011,530.868805,962.9357272
Salto_Sim,2020,8,24,1,2172.70483,3401.435119,3291.570471,2908.69206,663.6141993,8718.591992,2425.429361,921.0478013,716.8217049,2177.569662
Salto_Sim,2020,8,31,1,2673.165945,3615.086617,5822.167225,2038.233574,845.3951833,8062.111427,2862.811587,1094.994395,649.0600521,2291.178609
Salto_Sim,2020,9,7,1,2500.91493,2601.800482,3623.297715,3957.527728,985.9374747,5165.029849,4130.406435,1149.569984,564.3822573,1483.43026
Salto_Sim,2020,9,14,1,3388.673124,1937.334827,3724.535939,5775.099778,1712.936366,5860.755871,8082.78408,1712.189514,541.9398206,1341.037943
Salto_Sim,2020,9,21,1,1337.647337,1435.860172,5683.237182,4673.377825,1362.982276,7728.989112,9973.694883,1017.47975,974.9439018,1034.705598
Salto_Sim,2020,9,28,1,729.2658303,3338.436886,3027.547123,6371.619143,741.3135928,4985.242947,6671.76408,2543.303735,655.7706775,1408.864664
Salto_Sim,2020,10,5,1,1067.913271,1307.834559,1651.093268,5628.30255,943.6497762,9201.690999,7874.028144,2466.345406,979.8209222,1822.512154
Salto_Sim,2020,10,12,1,2251.035554,1726.169439,1255.606463,4051.865203,1247.438383,9258.276693,2376.542605,4789.669097,704.3048783,2545.749581
Salto_Sim,2020,10,19,1,2311.013791,2648.912417,1471.104992,2547.823462,863.9916946,6688.837577,2861.95183,2235.524292,1180.729768,2011.742084
Salto_Sim,2020,10,26,1,2890.761373,1731.63246,2793.832664,4080.129793,839.3966909,4276.518955,2446.953969,3763.328429,703.6678745,2194.51492
Salto_Sim,2020,11,2,1,4712.005433,1723.422993,1769.307512,1844.008414,907.1494038,7170.688418,1222.220802,3548.778536,784.4334877,4574.481496
Salto_Sim,2020,11,9,1,4258.617242,4459.842146,2681.102201,2079.713809,700.001588,4679.83815,627.8908726,790.6800608,412.8713559,2535.42853
Salto_Sim,2020,11,16,1,10756.81448,3707.869853,2374.606234,2433.410006,415.5629084,6096.118099,810.2238755,962.8694583,777.8871271,3354.715078
Salto_Sim,2020,11,23,1,7662.638186,1562.368708,1982.384264,1620.170906,660.018497,6101.188223,280.8193659,670.8981736,781.0151237,2313.894783
Salto_Sim,2020,11,30,1,3861.963191,2056.840652,1185.560183,569.2193244,359.8318166,5371.457238,516.1914318,896.4859774,517.1651285,2364.825745
Salto_Sim,2020,12,7,1,1616.971317,4726.00081,705.0894186,655.5212859,289.2971384,4124.822136,212.6305701,889.9110305,642.0324284,2290.018717
Salto_Sim,2020,12,14,1,504.4566642,4613.639186,933.4845118,297.8977083,390.645447,3345.624481,192.9947227,639.0653209,851.8085322,1861.350598
Salto_Sim,2020,12,21,1,465.4956587,7549.311739,1371.734673,302.0549606,390.0031086,1537.42745,208.1216242,476.7379079,586.5346454,941.6171265
Salto_Sim,2020,12,28,1,688.1914925,8540.702683,1698.887816,592.7445515,347.4895012,1483.319695,167.3659922,547.9754566,519.3657452,1045.402555
